video,frame,timestamp_sec,entry_index,is_multi_label,triplet_id,triplet_label,instrument_id,instrument,verb_id,verb,target_id,target,phase_id,phase,is_valid,is_null,num_triplets_in_frame
VID05,491,491.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,1,carlot-triangle-dissection,True,False,2
VID05,492,492.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,492,492.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,1,carlot-triangle-dissection,True,False,2
VID05,493,493.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,493,493.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,1,carlot-triangle-dissection,True,False,2
VID05,494,494.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,494,494.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,1,carlot-triangle-dissection,True,False,2
VID05,495,495.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,495,495.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,1,carlot-triangle-dissection,True,False,2
VID05,496,496.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,496,496.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,1,carlot-triangle-dissection,True,False,2
VID05,497,497.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,497,497.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,1,carlot-triangle-dissection,True,False,2
VID05,498,498.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,498,498.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,1,carlot-triangle-dissection,True,False,2
VID05,499,499.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,499,499.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,1,carlot-triangle-dissection,True,False,2
VID05,500,500.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,500,500.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,1,carlot-triangle-dissection,True,False,2
VID05,501,501.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,501,501.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,1,carlot-triangle-dissection,True,False,2
VID05,502,502.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,502,502.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,1,carlot-triangle-dissection,True,False,2
VID05,503,503.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,503,503.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,1,carlot-triangle-dissection,True,False,2
VID05,504,504.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,504,504.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,505,505.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,505,505.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,506,506.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,506,506.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,507,507.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,507,507.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,508,508.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,508,508.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,509,509.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,509,509.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,510,510.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,510,510.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,511,511.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,511,511.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,512,512.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,512,512.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,513,513.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,513,513.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,514,514.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,514,514.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,515,515.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,515,515.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,516,516.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,516,516.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,517,517.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,517,517.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,518,518.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,518,518.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,519,519.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,519,519.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,520,520.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,521,521.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,522,522.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,523,523.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,524,524.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,525,525.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,526,526.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,527,527.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,528,528.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,529,529.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,530,530.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,531,531.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,532,532.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,533,533.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,534,534.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,535,535.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,536,536.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,537,537.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,537,537.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,538,538.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,538,538.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,539,539.0,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,540,540.0,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,541,541.0,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,542,542.0,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,543,543.0,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,544,544.0,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,545,545.0,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,546,546.0,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,547,547.0,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,548,548.0,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,1
VID05,549,549.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,549,549.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID05,550,550.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,550,550.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID05,551,551.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,551,551.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID05,552,552.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,552,552.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID05,553,553.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,553,553.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID05,554,554.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,554,554.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID05,555,555.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,555,555.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID05,556,556.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,556,556.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID05,557,557.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,557,557.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID05,558,558.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,558,558.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID05,559,559.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,559,559.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,560,560.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,560,560.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,561,561.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,561,561.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,562,562.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,562,562.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,563,563.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,563,563.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,564,564.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,564,564.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,565,565.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,565,565.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,566,566.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,566,566.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,567,567.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,567,567.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,568,568.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,568,568.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,569,569.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,569,569.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,570,570.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,570,570.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,571,571.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,571,571.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,572,572.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,572,572.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,573,573.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,573,573.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,574,574.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,574,574.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,575,575.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,575,575.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID05,576,576.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,576,576.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID05,577,577.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,577,577.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID05,578,578.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,578,578.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID05,579,579.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,579,579.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID05,580,580.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,580,580.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,581,581.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,581,581.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,582,582.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,582,582.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,583,583.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,583,583.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,584,584.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,584,584.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,585,585.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,585,585.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,586,586.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,586,586.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,587,587.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,587,587.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,588,588.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,588,588.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,589,589.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,589,589.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,590,590.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,590,590.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,591,591.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,591,591.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,592,592.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,592,592.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,593,593.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,593,593.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,594,594.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,594,594.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,595,595.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,595,595.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,596,596.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,596,596.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,597,597.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,597,597.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,598,598.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,598,598.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,599,599.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,599,599.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,600,600.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,600,600.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,601,601.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,601,601.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,602,602.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,602,602.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,603,603.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,603,603.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,604,604.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,604,604.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID05,605,605.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,1,carlot-triangle-dissection,True,False,2
