video,frame,timestamp_sec,entry_index,is_multi_label,triplet_id,triplet_label,instrument_id,instrument,verb_id,verb,target_id,target,is_valid,is_null,num_triplets_in_frame
VID40,604,604.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,604,604.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,605,605.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,605,605.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,606,606.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,606,606.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,607,607.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,607,607.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,608,608.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,608,608.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,609,609.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,609,609.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,610,610.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,610,610.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,611,611.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,611,611.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,612,612.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,612,612.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,613,613.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,613,613.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,614,614.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,614,614.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,615,615.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,615,615.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,616,616.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,616,616.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,617,617.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,617,617.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,618,618.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,618,618.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,619,619.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,619,619.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,620,620.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,620,620.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,621,621.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,621,621.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,622,622.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,622,622.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,623,623.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,623,623.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,624,624.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,624,624.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,625,625.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,625,625.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,626,626.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,626,626.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,627,627.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,627,627.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,628,628.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,628,628.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,629,629.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,629,629.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,630,630.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,630,630.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,631,631.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,631,631.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,632,632.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,632,632.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,633,633.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,633,633.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,634,634.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,634,634.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,635,635.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,635,635.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,636,636.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,636,636.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,637,637.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,637,637.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,638,638.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,638,638.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,639,639.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,639,639.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,640,640.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,640,640.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,641,641.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,641,641.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,642,642.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,642,642.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,643,643.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,643,643.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,644,644.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,644,644.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,645,645.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,645,645.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,646,646.0,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
VID40,646,646.0,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,647,647.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,647,647.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,648,648.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,648,648.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,649,649.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,649,649.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,650,650.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,650,650.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,651,651.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,651,651.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,652,652.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,652,652.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,653,653.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,653,653.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,654,654.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,654,654.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,655,655.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,656,656.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,657,657.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,658,658.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,659,659.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,660,660.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,661,661.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,662,662.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,663,663.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,664,664.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,665,665.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,666,666.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,667,667.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,668,668.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,669,669.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,670,670.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,671,671.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,672,672.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,673,673.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,674,674.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,675,675.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,676,676.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,677,677.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,678,678.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,679,679.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,680,680.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,681,681.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,682,682.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,683,683.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,684,684.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,685,685.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,686,686.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,687,687.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,688,688.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,689,689.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,690,690.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,691,691.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,692,692.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,693,693.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,694,694.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,694,694.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,695,695.0,0,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,1
VID40,696,696.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,696,696.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,697,697.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,697,697.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,698,698.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,698,698.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,699,699.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,699,699.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,700,700.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,700,700.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,701,701.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,701,701.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,702,702.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,702,702.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,703,703.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,703,703.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,704,704.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,704,704.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,705,705.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,705,705.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,706,706.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,706,706.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,707,707.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,707,707.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,708,708.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,708,708.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,709,709.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,709,709.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,710,710.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,710,710.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,711,711.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,711,711.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,712,712.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,712,712.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,713,713.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,713,713.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,714,714.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,714,714.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,715,715.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,715,715.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,716,716.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,716,716.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,717,717.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,717,717.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,718,718.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,718,718.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,719,719.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,719,719.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,720,720.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,720,720.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,721,721.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,721,721.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,722,722.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,722,722.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,723,723.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,723,723.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,724,724.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,724,724.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,725,725.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,725,725.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,726,726.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,726,726.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,727,727.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,727,727.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,728,728.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,728,728.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,729,729.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,729,729.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,730,730.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,730,730.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,731,731.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,731,731.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,732,732.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,732,732.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,733,733.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,733,733.0,1,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,False,2
VID40,734,734.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,734,734.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
VID40,735,735.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,735,735.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
VID40,736,736.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,736,736.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
VID40,737,737.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,737,737.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
VID40,738,738.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,738,738.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
VID40,739,739.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,739,739.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
VID40,740,740.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,740,740.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
VID40,741,741.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,741,741.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
VID40,742,742.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,742,742.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
VID40,743,743.0,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
VID40,744,744.0,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
VID40,745,745.0,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
VID40,746,746.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,746,746.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,True,False,2
VID40,747,747.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,747,747.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,True,False,2
VID40,748,748.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,748,748.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,True,False,2
VID40,749,749.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,749,749.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,True,False,2
VID40,750,750.0,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
VID40,750,750.0,1,True,58,"hook,dissect,cystic_duct",2,hook,2,dissect,2,cystic_duct,True,False,2
