video,frame,is_multi_label,triplet_id,triplet_label,instrument_id,instrument,verb_id,verb,target_id,target,is_valid,num_triplets_in_frame
1,373,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,373,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,374,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,374,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,375,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,375,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,376,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,376,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,377,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,377,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,378,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,378,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,379,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,379,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,380,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,380,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,381,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,381,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,382,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,382,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,383,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,383,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,384,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,384,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,385,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,385,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,386,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,386,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,387,False,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,1
1,388,False,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,1
1,389,False,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,1
1,390,False,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,1
1,391,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,392,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,393,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,394,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,397,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,398,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,399,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,400,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,402,False,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,1
1,403,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,403,True,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,2
1,404,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,404,True,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,2
1,405,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,405,True,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,2
1,406,False,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,1
1,407,False,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,1
1,408,False,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,1
1,409,False,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,1
1,410,False,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,1
1,411,False,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,1
1,412,False,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,1
1,413,False,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,1
1,414,False,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,1
1,415,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,415,True,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,2
1,416,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,416,True,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,2
1,417,True,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,2
1,417,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,418,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,418,True,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,2
1,419,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,419,True,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,2
1,420,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,420,True,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,2
1,421,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,421,True,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,2
1,422,True,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,2
1,422,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,423,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,423,True,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,2
1,424,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,424,True,82,"irrigator,aspirate,fluid",5,irrigator,6,aspirate,6,fluid,True,2
1,425,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,426,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,427,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,428,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,429,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,430,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,431,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,432,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,433,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,433,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,434,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,434,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,435,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,435,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,436,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,436,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,437,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,437,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,438,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,438,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,439,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,439,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,440,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,440,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,441,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,441,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,442,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,442,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,443,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,443,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,444,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,444,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,445,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,445,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,446,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,446,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,447,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,447,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,448,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,448,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,449,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,449,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,450,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,450,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,451,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,451,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,452,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,452,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,453,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,453,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,454,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,454,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,455,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,455,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,456,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,456,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,457,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,457,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,458,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,458,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,459,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,459,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,460,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,460,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,461,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,461,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,462,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,462,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,463,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,463,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,464,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,464,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,465,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,465,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,466,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,466,True,23,"bipolar,coagulate,blood_vessel",1,bipolar,3,coagulate,5,blood_vessel,True,2
1,467,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,468,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,468,True,34,"bipolar,dissect,cystic_duct",1,bipolar,2,dissect,2,cystic_duct,True,2
1,469,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,469,True,34,"bipolar,dissect,cystic_duct",1,bipolar,2,dissect,2,cystic_duct,True,2
1,470,True,34,"bipolar,dissect,cystic_duct",1,bipolar,2,dissect,2,cystic_duct,True,2
1,470,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,471,False,34,"bipolar,dissect,cystic_duct",1,bipolar,2,dissect,2,cystic_duct,True,1
1,472,False,34,"bipolar,dissect,cystic_duct",1,bipolar,2,dissect,2,cystic_duct,True,1
1,473,False,34,"bipolar,dissect,cystic_duct",1,bipolar,2,dissect,2,cystic_duct,True,1
1,474,False,34,"bipolar,dissect,cystic_duct",1,bipolar,2,dissect,2,cystic_duct,True,1
1,475,False,34,"bipolar,dissect,cystic_duct",1,bipolar,2,dissect,2,cystic_duct,True,1
1,477,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,478,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,479,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,480,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,482,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,483,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,484,False,52,"hook,coagulate,liver",2,hook,3,coagulate,8,liver,True,1
1,485,False,52,"hook,coagulate,liver",2,hook,3,coagulate,8,liver,True,1
1,486,False,52,"hook,coagulate,liver",2,hook,3,coagulate,8,liver,True,1
1,487,False,52,"hook,coagulate,liver",2,hook,3,coagulate,8,liver,True,1
1,488,False,52,"hook,coagulate,liver",2,hook,3,coagulate,8,liver,True,1
1,489,False,52,"hook,coagulate,liver",2,hook,3,coagulate,8,liver,True,1
1,490,False,52,"hook,coagulate,liver",2,hook,3,coagulate,8,liver,True,1
1,491,False,52,"hook,coagulate,liver",2,hook,3,coagulate,8,liver,True,1
1,492,False,52,"hook,coagulate,liver",2,hook,3,coagulate,8,liver,True,1
1,493,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,493,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,2
1,494,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,494,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,2
1,495,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,495,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,2
1,496,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,1
1,497,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,1
1,498,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,1
1,499,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,1
1,500,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,1
1,501,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,1
1,502,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,1
1,503,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,1
1,504,False,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,1
1,524,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,1
1,525,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,1
1,526,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,1
1,527,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,1
1,528,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,1
1,529,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,1
1,536,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,537,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,537,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,2
1,538,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,539,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,540,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,541,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,542,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,543,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,544,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,545,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,546,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,547,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,548,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,549,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,550,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,551,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,552,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,1
1,553,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,1
1,554,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,555,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,556,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,557,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,558,False,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,1
1,559,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,559,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,2
1,560,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,2
1,560,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,561,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
1,561,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,561,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,562,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,2
1,562,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,2
1,563,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,2
1,563,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,2
1,564,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,564,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,2
1,565,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,2
1,565,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,566,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,566,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,2
1,567,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
1,567,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,567,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,568,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
1,568,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,568,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,569,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,569,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,569,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
1,570,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
1,570,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,570,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,571,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
1,571,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,571,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,572,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,572,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,572,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
1,573,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,573,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
1,573,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,574,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
1,574,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,574,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,575,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
1,575,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,575,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,576,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,576,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,576,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
1,577,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
1,577,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,577,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,578,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
1,578,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,578,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,579,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,579,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
1,579,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,580,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,580,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,580,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
1,581,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,581,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,2
1,582,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,2
1,582,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,2
1,583,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
1,583,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,583,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,584,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,3
1,584,True,60,"hook,dissect,gallbladder",2,hook,2,dissect,0,gallbladder,True,3
1,584,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,True,3
